Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Holiday,Shared Games with AJ Griffin,Shared Games with Bogdan Bogdanović,Shared Games with Clint Capela,Shared Games with De'Andre Hunter,Shared Games with Dejounte Murray,Shared Games with Donovan Williams,Shared Games with Frank Kaminsky,Shared Games with Jalen Johnson,Shared Games with Jarrett Culver,Shared Games with John Collins,Shared Games with Justin Holiday,Shared Games with Onyeka Okongwu,Shared Games with Trae Young,Shared Games with Trent Forrest,Shared Games with Tyrese Martin,Aaron Holiday,AJ Griffin,Bogdan Bogdanović,Clint Capela,De'Andre Hunter,Dejounte Murray,Derrick Favors,Donovan Williams,Frank Kaminsky,Jalen Johnson,Jarrett Culver,John Collins,Justin Holiday,Onyeka Okongwu,Trae Young,Trent Forrest,Tyrese Martin,co_inf with Aaron Holiday,co_inf with AJ Griffin,co_inf with Bogdan Bogdanović,co_inf with Clint Capela,co_inf with De'Andre Hunter,co_inf with Dejounte Murray,co_inf with Derrick Favors,co_inf with Donovan Williams,co_inf with Frank Kaminsky,co_inf with Jalen Johnson,co_inf with Jarrett Culver,co_inf with John Collins,co_inf with Justin Holiday,co_inf with Onyeka Okongwu,co_inf with Trae Young,co_inf with Trent Forrest,co_inf with Tyrese Martin,Shared Games with Saddiq Bey,Shared Games with Bruno Fernando,Shared Games with Garrison Mathews,Bruno Fernando,Garrison Mathews,Saddiq Bey,co_inf with Saddiq Bey,co_inf with Bruno Fernando,co_inf with Garrison Mathews,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
26,26,,2022-12-09,22-173,ATL,@,BRK,L (-4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,65.0,3.421052631578948,0.0,102.8,5.410526315789474
27,27,,2022-12-11,22-175,ATL,,CHI,W (+1),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,80.0,4.2105263157894735,0.0,111.8,5.88421052631579
28,28,13,2022-12-12,22-176,ATL,@,MEM,L (-25),0,15:55,2.0,5.0,.400,0.0,1.0,.000,0,0.0,,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,4.0,3.5,0,4.0,2.0,0.5,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,4.0,28.0,1.4736842105263157,3.5,55.3,2.9105263157894736
29,29,,2022-12-14,22-178,ATL,@,ORL,L (-11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,71.0,3.736842105263158,0.0,101.60000000000002,5.347368421052633
30,30,14,2022-12-16,22-180,ATL,@,CHO,W (+19),0,2:42,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-2,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,-1.0,48.0,2.526315789473684,-0.7,83.9,4.415789473684211
31,31,,2022-12-19,22-183,ATL,,ORL,W (+1),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,79.0,4.157894736842105,0.0,106.2,5.589473684210526
32,32,,2022-12-21,22-185,ATL,,CHI,L (-2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,68.0,3.5789473684210527,0.0,85.4,4.494736842105263
33,33,15,2022-12-23,22-187,ATL,,DET,W (+25),0,2:37,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,0.0,101.0,5.315789473684211,0.0,116.59999999999998,6.136842105263157
34,34,16,2022-12-27,22-191,ATL,@,IND,L (-15),0,4:15,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.3,+5,1.0,1.0,1.0,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,1.0,56.0,2.9473684210526314,1.2999999999999998,88.29999999999998,4.64736842105263
35,35,,2022-12-28,22-192,ATL,,BRK,L (-1),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,60.0,3.1578947368421053,0.0,87.59999999999998,4.610526315789473
36,36,,2022-12-30,22-194,ATL,,LAL,L (-9),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,65.0,3.421052631578948,0.0,91.0,4.7894736842105265
37,37,,2023-01-02,22-197,ATL,@,GSW,L (-2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,97.0,5.105263157894737,0.0,130.60000000000002,6.873684210526317
38,38,,2023-01-04,22-199,ATL,@,SAC,W (+3),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,68.0,3.5789473684210527,0.0,101.8,5.3578947368421055
39,39,17,2023-01-06,22-201,ATL,@,LAL,L (-16),0,2:09,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,0.0,60.0,3.1578947368421053,0.0,88.3,4.647368421052631
40,40,,2023-01-08,22-203,ATL,@,LAC,W (+4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,73.0,3.842105263157895,0.0,88.80000000000001,4.673684210526316
41,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,0.0,0.0,0.0,0.0,0.0
42,41,,2023-01-11,22-206,ATL,,MIL,L (-9),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,66.0,3.473684210526316,0.0,91.29999999999998,4.805263157894736
43,42,,2023-01-13,22-208,ATL,@,IND,W (+2),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,87.0,4.578947368421052,0.0,97.9,5.152631578947369
44,43,,2023-01-14,22-209,ATL,@,TOR,W (+11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,70.0,3.684210526315789,0.0,82.5,4.342105263157895
45,44,,2023-01-16,22-211,ATL,,MIA,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,79.0,4.157894736842105,0.0,106.29999999999998,5.594736842105262
46,45,,2023-01-18,22-213,ATL,@,DAL,W (+8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,90.0,4.7368421052631575,0.0,123.5,6.5
47,46,18,2023-01-20,22-215,ATL,,NYK,W (+15),0,1:19,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,+1,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,0.0,96.0,5.052631578947368,0.0,133.9,7.0473684210526315
48,47,,2023-01-21,22-216,ATL,,CHO,L (-4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,89.0,4.684210526315789,0.0,106.8,5.621052631578947
49,48,,2023-01-23,22-218,ATL,@,CHI,L (-11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,68.0,3.5789473684210527,0.0,87.20000000000002,4.589473684210527
50,49,,2023-01-25,22-220,ATL,@,OKC,W (+5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,84.0,4.421052631578948,0.0,123.9,6.521052631578947
51,50,,2023-01-28,22-223,ATL,,LAC,L (-7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,93.0,4.894736842105263,0.0,121.3,6.38421052631579
52,51,,2023-01-30,22-225,ATL,@,POR,L (-4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,77.0,4.052631578947368,0.0,107.6,5.663157894736842
53,52,19,2023-02-01,22-227,ATL,@,PHO,W (+32),0,5:41,0.0,1.0,.000,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,-9,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,2.0,101.0,5.315789473684211,0.9,113.7,5.984210526315789
54,53,,2023-02-03,22-229,ATL,@,UTA,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,,94.0,4.947368421052632,0.0,119.1,6.268421052631578
55,54,20,2023-02-04,22-230,ATL,@,DEN,L (-20),0,2:37,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,-1,0.0,0.0,,27,28,17,24,21,25,2,21,26,8,22,14,29,23,16,15,63.0,72.0,54.0,65.0,67.0,74.0,,2.0,36.0,70.0,10.0,71.0,46.0,80.0,73.0,23.0,16.0,0.4285714285714285,0.3888888888888889,0.3148148148148148,0.3692307692307692,0.3134328358208955,0.3378378378378378,,1.0,0.5833333333333334,0.3714285714285714,0.8,0.3098591549295774,0.3043478260869565,0.3625,0.3150684931506849,0.6956521739130435,0.9375,9,3,4,39.0,54.0,77.0,0.1168831168831168,0.0769230769230769,0.074074074074074,19,1.0,77.0,4.052631578947368,0.3,105.0,5.526315789473684
