Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Eugene Omoruyi,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Eugene Omoruyi,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Eugene Omoruyi,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Dario Šarić,Shared Games with Olivier Sarr,Danilo Gallinari,Dario Šarić,Olivier Sarr,co_inf with Danilo Gallinari,co_inf with Dario Šarić,co_inf with Olivier Sarr,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
10,11,8,2022-11-09,23-311,OKC,,MIL,L (-4),0,6:32,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.7,+7,1.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,3.0,84.0,4.941176470588236,1.7,98.40000000000002,5.788235294117648
11,12,9,2022-11-11,23-313,OKC,,TOR,W (+19),1,33:37,6.0,12.0,.500,1.0,4.0,.250,4,5.0,.800,1.0,4.0,5.0,7.0,1.0,1.0,1.0,4.0,17.0,16.5,+13,8.0,5.0,0.625,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,13.0,68.0,4.0,14.899999999999997,74.5,4.382352941176471
12,13,10,2022-11-13,23-315,OKC,@,NYK,W (+10),0,20:58,1.0,3.0,.333,1.0,1.0,1.000,0,0.0,,0.0,3.0,3.0,2.0,1.0,0.0,0.0,5.0,3.0,2.6,+2,2.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,6.0,88.0,5.176470588235294,2.6,106.2,6.247058823529412
13,14,11,2022-11-14,23-316,OKC,@,BOS,L (-4),0,13:47,2.0,3.0,.667,0.0,0.0,,0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,4.1,-8,3.0,2.0,0.6666666666666666,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,4.0,63.0,3.7058823529411766,4.1,74.5,4.382352941176471
14,15,12,2022-11-16,23-318,OKC,@,WAS,W (+1),1,27:00,3.0,4.0,.750,1.0,1.0,1.000,0,0.0,,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,5.9,-5,3.0,2.0,0.6666666666666666,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,6.0,69.0,4.0588235294117645,5.899999999999999,85.5,5.029411764705882
15,16,13,2022-11-18,23-320,OKC,@,MEM,L (-11),0,20:51,4.0,7.0,.571,2.0,4.0,.500,0,0.0,,2.0,3.0,5.0,5.0,0.0,0.0,1.0,3.0,10.0,10.3,-1,3.0,2.0,0.6666666666666666,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,12.0,69.0,4.0588235294117645,10.3,73.09999999999998,4.299999999999999
16,17,14,2022-11-21,23-323,OKC,,NYK,L (-10),0,11:18,1.0,1.0,1.000,0.0,0.0,,2,2.0,1.000,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,4.0,3.6,-4,1.0,1.0,1.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,3.0,52.0,3.0588235294117645,2.8000000000000007,72.60000000000001,4.2705882352941185
17,18,,2022-11-23,23-325,OKC,,DEN,L (-5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,,68.0,4.0,0.0,88.7,5.2176470588235295
18,19,,2022-11-25,23-327,OKC,,CHI,W (+4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,,59.0,3.4705882352941178,0.0,73.0,4.294117647058823
19,20,15,2022-11-26,23-328,OKC,@,HOU,L (-13),0,22:40,5.0,10.0,.500,3.0,6.0,.500,2,2.0,1.000,1.0,1.0,2.0,0.0,3.0,0.0,0.0,1.0,15.0,13.6,-2,4.0,2.0,0.5,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,8.0,46.0,2.7058823529411766,12.8,56.400000000000006,3.3176470588235296
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,,0.0,0.0,0.0,0.0,0.0
21,21,,2022-11-28,23-330,OKC,@,NOP,L (-4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,,45.0,2.647058823529412,0.0,59.799999999999976,3.517647058823528
22,22,16,2022-11-30,23-332,OKC,,SAS,W (+8),0,6:29,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.6,-11,1.0,1.0,1.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,0.0,74.0,4.352941176470588,0.6,86.3,5.076470588235294
23,23,,2022-12-03,23-335,OKC,@,MIN,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,,79.0,4.647058823529412,0.0,107.5,6.323529411764706
24,24,17,2022-12-05,23-337,OKC,@,ATL,W (+7),0,13:23,0.0,2.0,.000,0.0,1.0,.000,1,2.0,.500,4.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,4.1,+3,1.0,0.0,0.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,4.0,64.0,3.764705882352941,3.7,77.69999999999999,4.570588235294117
25,25,18,2022-12-07,23-339,OKC,@,MEM,L (-21),0,16:23,3.0,5.0,.600,0.0,0.0,,0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,2.0,3.0,6.0,2.4,+4,5.0,3.0,0.6,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,4.0,39.0,2.294117647058824,2.3999999999999995,51.0,3.0
26,26,19,2022-12-10,23-342,OKC,@,CLE,L (-8),0,7:18,1.0,2.0,.500,0.0,0.0,,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.7,-2,2.0,1.0,0.5,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,1.0,63.0,3.7058823529411766,1.6999999999999995,72.59999999999998,4.270588235294117
27,27,,2022-12-12,23-344,OKC,@,DAL,L (-7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,,56.0,3.294117647058824,0.0,72.49999999999999,4.26470588235294
28,28,20,2022-12-14,23-346,OKC,,MIA,L (-2),0,24:37,3.0,3.0,1.000,0.0,0.0,,2,3.0,.667,2.0,2.0,4.0,1.0,3.0,0.0,1.0,3.0,8.0,10.2,-17,3.0,3.0,1.0,27,26,19,65,63,45,34,64,43,38,62,37,34,56,55,34.0,,43.0,40.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.7941176470588235,,0.6046511627906976,0.475,0.8904109589041096,0.84,0.0,0.9183673469387756,0.7906976744186046,0.8421052631578947,0.8113207547169812,0.926829268292683,0.8378378378378378,0.5873015873015873,0.8717948717948718,0.8235294117647058,0.8208955223880597,18,8,,57.0,9.0,,0.3157894736842105,0.8888888888888888,17,9.0,51.0,3.0,9.4,61.0,3.588235294117647
