Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Cole Swider,Shared Games with Dennis Schröder,Shared Games with Juan Toscano-Anderson,Shared Games with Kendrick Nunn,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Matt Ryan,Shared Games with Max Christie,Shared Games with Patrick Beverley,Shared Games with Russell Westbrook,Shared Games with Scotty Pippen Jr.,Shared Games with Thomas Bryant,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Dennis Schröder,Juan Toscano-Anderson,Kendrick Nunn,LeBron James,Lonnie Walker IV,Matt Ryan,Max Christie,Patrick Beverley,Russell Westbrook,Scotty Pippen Jr.,Sterling Brown,Thomas Bryant,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Dennis Schröder,co_inf with Juan Toscano-Anderson,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Matt Ryan,co_inf with Max Christie,co_inf with Patrick Beverley,co_inf with Russell Westbrook,co_inf with Scotty Pippen Jr.,co_inf with Sterling Brown,co_inf with Thomas Bryant,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Shared Games with Collin Sexton,Shared Games with Jarred Vanderbilt,Shared Games with Johnny Juzang,Shared Games with Jordan Clarkson,Shared Games with Kelly Olynyk,Shared Games with Lauri Markkanen,Shared Games with Malik Beasley,Shared Games with Micah Potter,Shared Games with Mike Conley,Shared Games with Nickeil Alexander-Walker,Shared Games with Ochai Agbaji,Shared Games with Rudy Gay,Shared Games with Simone Fontecchio,Shared Games with Talen Horton-Tucker,Shared Games with Udoka Azubuike,Shared Games with Walker Kessler,Collin Sexton,Frank Jackson,Jarrell Brantley,Johnny Juzang,Jordan Clarkson,Kelly Olynyk,Kris Dunn,Lauri Markkanen,Leandro Bolmaro,Luka Šamanić,Malcolm Brogdon,Micah Potter,Ochai Agbaji,Rudy Gay,Simone Fontecchio,Talen Horton-Tucker,Udoka Azubuike,Walker Kessler,co_inf with Collin Sexton,co_inf with Johnny Juzang,co_inf with Jordan Clarkson,co_inf with Kelly Olynyk,co_inf with Lauri Markkanen,co_inf with Leandro Bolmaro,co_inf with Malcolm Brogdon,co_inf with Micah Potter,co_inf with Ochai Agbaji,co_inf with Rudy Gay,co_inf with Simone Fontecchio,co_inf with Talen Horton-Tucker,co_inf with Udoka Azubuike,co_inf with Walker Kessler,co_inf with Frank Jackson,co_inf with Jarrell Brantley,co_inf with Kris Dunn,co_inf with Luka Šamanić,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
10,11,8,2022-11-09,27-132,LAL,@,LAC,L (-13),0,0:43,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,0.0,63.0,1.96875,0.0,53.79999999999999,1.6812499999999997
11,12,9,2022-11-11,27-134,LAL,,SAC,L (-6),0,7:25,2.0,2.0,1.000,0.0,0.0,,0,0.0,,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,4.6,0,2.0,2.0,1.0,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,5.0,84.0,2.625,4.6,92.0,2.875
12,13,,2022-11-13,27-136,LAL,,BRK,W (+13),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,46.0,1.4375,0.0,62.79999999999999,1.9624999999999997
13,14,,2022-11-18,27-141,LAL,,DET,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,52.0,1.625,0.0,59.99999999999999,1.8749999999999998
14,15,10,2022-11-20,27-143,LAL,,SAS,W (+31),0,4:23,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,+1,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,2.0,31.0,0.96875,1.0,37.1,1.159375
15,16,,2022-11-22,27-145,LAL,@,PHO,L (-10),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,56.0,1.75,0.0,54.7,1.709375
16,17,,2022-11-25,27-148,LAL,@,SAS,W (+11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,59.0,1.84375,0.0,56.9,1.778125
17,18,,2022-11-26,27-149,LAL,@,SAS,W (+5),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,58.0,1.8125,0.0,55.69999999999999,1.7406249999999996
18,19,,2022-11-28,27-151,LAL,,IND,L (-1),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,69.0,2.15625,0.0,74.79999999999998,2.3374999999999995
19,20,11,2022-11-30,27-153,LAL,,POR,W (+19),0,1:55,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,+3,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,1.0,85.0,2.65625,0.3,57.6,1.8
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,0.0,0.0,0.0,0.0,0.0
21,21,,2022-12-02,27-155,LAL,@,MIL,W (+4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,90.0,2.8125,0.0,68.0,2.125
22,22,,2022-12-04,27-157,LAL,@,WAS,W (+11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,72.0,2.25,0.0,53.8,1.68125
23,23,12,2022-12-06,27-159,LAL,@,CLE,L (-14),0,11:52,0.0,0.0,,0.0,0.0,,2,2.0,1.000,2.0,2.0,4.0,0.0,0.0,1.0,1.0,1.0,2.0,3.3,+2,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,4.0,56.0,1.75,2.5000000000000004,64.19999999999999,2.0062499999999996
24,24,13,2022-12-07,27-160,LAL,@,TOR,L (-13),0,25:16,4.0,5.0,.800,0.0,0.0,,2,2.0,1.000,4.0,6.0,10.0,1.0,0.0,1.0,1.0,0.0,10.0,13.1,0,5.0,4.0,0.8,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,14.0,76.0,2.375,12.299999999999995,71.2,2.225
25,25,,2022-12-09,27-162,LAL,@,PHI,L (-11),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,65.0,2.03125,0.0,80.0,2.5
26,26,,2022-12-11,27-164,LAL,@,DET,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,60.0,1.875,0.0,60.8,1.9
27,27,,2022-12-13,27-166,LAL,,BOS,L (-4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,,62.0,1.9375,0.0,67.1,2.096875
28,28,14,2022-12-16,27-169,LAL,,DEN,W (+18),0,1:13,0.0,0.0,,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4,0.0,0.0,,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,0.0,23.0,0.71875,0.0,21.9,0.684375
29,29,15,2022-12-18,27-171,LAL,,WAS,W (+2),0,16:40,4.0,6.0,.667,0.0,1.0,.000,0,0.0,,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,8.0,5.5,+3,5.0,4.0,0.8,13,16,2,13,32,17,15,16,8,16,19,19,4,13,19,16,56.0,64.0,7.0,66.0,52.0,70.0,55.0,56.0,34.0,41.0,67.0,73.0,6.0,4.0,59.0,,76.0,68.0,0.2321428571428571,0.25,0.2857142857142857,0.1969696969696969,0.6153846153846154,0.2428571428571428,0.2727272727272727,0.2857142857142857,0.2352941176470588,0.3902439024390244,0.2835820895522388,0.2602739726027397,0.6666666666666666,0.0,0.2203389830508474,,0.25,0.2352941176470588,3,20,15,3,17,10,21,4,18,16,19,10,18,17,12,15,48.0,1.0,4.0,18.0,61.0,68.0,22.0,66.0,14.0,7,67.0,7.0,59.0,56.0,52.0,65.0,36.0,74.0,0.0625,0.8333333333333334,0.0491803278688524,0.25,0.1515151515151515,0.0,0.0,0.5714285714285714,0.3220338983050847,0.1785714285714285,0.3461538461538461,0.2615384615384615,0.3333333333333333,0.2027027027027027,0.0,0.0,0.0,0.0,32,5.0,46.0,1.4375,5.499999999999999,42.89999999999999,1.3406249999999997
