Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Alex Caruso,Shared Games with Andre Drummond,Shared Games with Ayo Dosunmu,Shared Games with Carlik Jones,Shared Games with Coby White,Shared Games with Dalen Terry,Shared Games with DeMar DeRozan,Shared Games with Derrick Jones Jr.,Shared Games with Javonte Green,Shared Games with Malcolm Hill,Shared Games with Marko Simonovic,Shared Games with Nikola Vučević,Shared Games with Patrick Williams,Shared Games with Tony Bradley,Shared Games with Zach LaVine,Alex Caruso,Andre Drummond,Ayo Dosunmu,Carlik Jones,Coby White,Dalen Terry,DeMar DeRozan,Derrick Jones Jr.,Javonte Green,Kostas Antetokounmpo,Lonzo Ball,Malcolm Hill,Marko Simonovic,Nikola Vučević,Patrick Williams,Tony Bradley,Zach LaVine,co_inf with Alex Caruso,co_inf with Andre Drummond,co_inf with Ayo Dosunmu,co_inf with Carlik Jones,co_inf with Coby White,co_inf with Dalen Terry,co_inf with DeMar DeRozan,co_inf with Derrick Jones Jr.,co_inf with Javonte Green,co_inf with Kostas Antetokounmpo,co_inf with Lonzo Ball,co_inf with Malcolm Hill,co_inf with Marko Simonovic,co_inf with Nikola Vučević,co_inf with Patrick Williams,co_inf with Tony Bradley,co_inf with Zach LaVine,Shared Games with A.J. Green,Shared Games with Bobby Portis,Shared Games with Brook Lopez,Shared Games with George Hill,Shared Games with Giannis Antetokounmpo,Shared Games with Grayson Allen,Shared Games with Jevon Carter,Shared Games with Joe Ingles,Shared Games with Jordan Nwora,Shared Games with Jrue Holiday,Shared Games with Khris Middleton,Shared Games with MarJon Beauchamp,Shared Games with Pat Connaughton,Shared Games with Sandro Mamukelashvili,Shared Games with Serge Ibaka,Shared Games with Thanasis Antetokounmpo,Shared Games with Wesley Matthews,Shared Games with Terry Taylor,Shared Games with Jae Crowder,A.J. Green,Bobby Portis,Brook Lopez,Giannis Antetokounmpo,Grayson Allen,Jae Crowder,Jevon Carter,Joe Ingles,Jrue Holiday,Khris Middleton,Lindell Wigginton,MarJon Beauchamp,Meyers Leonard,Pat Connaughton,Thanasis Antetokounmpo,Tyrese Martin,Wesley Matthews,co_inf with A.J. Green,co_inf with Bobby Portis,co_inf with Brook Lopez,co_inf with Giannis Antetokounmpo,co_inf with Grayson Allen,co_inf with Jevon Carter,co_inf with Joe Ingles,co_inf with Jrue Holiday,co_inf with Khris Middleton,co_inf with MarJon Beauchamp,co_inf with Pat Connaughton,co_inf with Thanasis Antetokounmpo,co_inf with Tyrese Martin,co_inf with Wesley Matthews,co_inf with Jae Crowder,co_inf with Lindell Wigginton,co_inf with Meyers Leonard,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
10,11,11,2022-11-06,36-184,CHI,@,TOR,L (-9),0,20:47,6.0,10.0,.600,4.0,6.0,.667,0,0.0,,2.0,0.0,2.0,2.0,0.0,0.0,2.0,3.0,16.0,11.0,+1,4.0,2.0,0.5,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,8.0,74.0,2.176470588235294,10.999999999999996,84.30000000000001,2.479411764705883
11,12,12,2022-11-07,36-185,CHI,,TOR,W (+14),0,25:02,4.0,9.0,.444,0.0,2.0,.000,2,2.0,1.000,2.0,3.0,5.0,2.0,1.0,0.0,2.0,2.0,10.0,7.2,+18,7.0,4.0,0.5714285714285714,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,5.0,35.0,1.0294117647058822,6.399999999999999,39.8,1.1705882352941175
12,13,13,2022-11-09,36-187,CHI,,NOP,L (-4),0,25:33,6.0,11.0,.545,1.0,5.0,.200,1,1.0,1.000,2.0,0.0,2.0,6.0,0.0,0.0,2.0,0.0,14.0,12.3,+9,6.0,5.0,0.8333333333333334,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,8.0,23.0,0.6764705882352942,11.899999999999997,44.2,1.3
13,14,14,2022-11-13,36-191,CHI,,DEN,L (-23),0,22:38,5.0,10.0,.500,1.0,2.0,.500,0,0.0,,0.0,1.0,1.0,6.0,1.0,0.0,3.0,2.0,11.0,7.7,-2,8.0,4.0,0.5,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,6.0,59.0,1.7352941176470589,7.699999999999999,59.9,1.761764705882353
14,15,15,2022-11-16,36-194,CHI,@,NOP,L (-14),0,20:25,3.0,7.0,.429,0.0,2.0,.000,0,2.0,.000,0.0,2.0,2.0,7.0,0.0,0.0,2.0,2.0,6.0,4.2,-6,5.0,3.0,0.6,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,4.0,50.0,1.4705882352941178,4.2,58.1,1.7088235294117649
15,16,16,2022-11-18,36-196,CHI,,ORL,L (-1),0,16:29,0.0,2.0,.000,0.0,1.0,.000,1,2.0,.500,0.0,2.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,2.2,+4,1.0,0.0,0.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,3.0,74.0,2.176470588235294,1.8000000000000005,92.4,2.7176470588235295
16,17,17,2022-11-21,36-199,CHI,,BOS,W (+14),0,7:11,0.0,1.0,.000,0.0,0.0,,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.7,-3,1.0,0.0,0.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,-1.0,76.0,2.235294117647059,-0.7,69.6,2.0470588235294116
17,18,,2022-11-23,36-201,CHI,@,MIL,W (+5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,77.0,2.264705882352941,0.0,84.29999999999998,2.479411764705882
18,19,18,2022-11-25,36-203,CHI,@,OKC,L (-4),0,10:44,1.0,5.0,.200,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-2.5,-10,4.0,1.0,0.25,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,-4.0,80.0,2.3529411764705883,-2.5,93.2,2.7411764705882353
19,20,19,2022-11-28,36-206,CHI,@,UTA,W (+7),0,13:30,2.0,7.0,.286,1.0,3.0,.333,2,2.0,1.000,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,7.0,6.2,+4,4.0,1.0,0.25,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,4.0,69.0,2.0294117647058822,5.400000000000001,80.1,2.355882352941176
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,,0.0,0.0,0.0,0.0,0.0
21,21,20,2022-11-30,36-208,CHI,@,PHO,L (-19),0,13:37,2.0,5.0,.400,0.0,3.0,.000,1,3.0,.333,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,0.2,-4,2.0,2.0,1.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,-4.0,87.0,2.5588235294117645,-0.2000000000000001,102.8,3.023529411764706
22,22,21,2022-12-02,36-210,CHI,@,GSW,L (-8),0,23:18,6.0,11.0,.545,2.0,2.0,1.000,0,0.0,,1.0,3.0,4.0,5.0,0.0,0.0,0.0,4.0,14.0,12.2,+5,9.0,4.0,0.4444444444444444,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,12.0,49.0,1.4411764705882353,12.199999999999998,49.9,1.4676470588235293
23,23,22,2022-12-04,36-212,CHI,@,SAC,L (-9),0,7:45,1.0,2.0,.500,0.0,1.0,.000,0,0.0,,0.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,0.3,-12,1.0,1.0,1.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,1.0,54.0,1.588235294117647,0.2999999999999998,63.49999999999999,1.8676470588235292
24,24,23,2022-12-07,36-215,CHI,,WAS,W (+4),0,11:03,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,1.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,2.0,0.4,-9,3.0,1.0,0.3333333333333333,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,0.0,101.0,2.9705882352941178,0.3999999999999994,102.0,3.0
25,25,24,2022-12-10,36-218,CHI,,DAL,W (+29),0,15:52,5.0,7.0,.714,2.0,3.0,.667,2,3.0,.667,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,14.0,13.0,+18,4.0,3.0,0.75,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,8.0,59.0,1.7352941176470589,12.200000000000005,67.49999999999999,1.9852941176470584
26,26,25,2022-12-11,36-219,CHI,@,ATL,L (-1),0,17:16,1.0,7.0,.143,0.0,4.0,.000,0,0.0,,0.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,2.0,-1.5,+4,3.0,1.0,0.3333333333333333,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,-1.0,49.0,1.4411764705882353,-1.5,58.5,1.7205882352941178
27,27,26,2022-12-14,36-222,CHI,,NYK,L (-8),0,10:04,3.0,5.0,.600,1.0,3.0,.333,0,1.0,.000,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,-5,2.0,2.0,1.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,2.0,74.0,2.176470588235294,4.999999999999998,90.00000000000003,2.6470588235294126
28,28,27,2022-12-16,36-224,CHI,,NYK,L (-23),0,16:19,3.0,6.0,.500,1.0,3.0,.333,2,2.0,1.000,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,9.0,6.2,-10,3.0,2.0,0.6666666666666666,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,4.0,24.0,0.7058823529411765,5.4,48.5,1.4264705882352942
29,29,28,2022-12-18,36-226,CHI,@,MIN,L (-24),0,19:27,2.0,4.0,.500,1.0,3.0,.333,1,2.0,.500,0.0,3.0,3.0,5.0,0.0,0.0,1.0,0.0,6.0,7.0,-4,1.0,1.0,1.0,42,39,49,6,43,19,47,43,26,4,2,51,51,11,47,67.0,67.0,80.0,7.0,74.0,38.0,74.0,64.0,32.0,,,5.0,7.0,82.0,82.0,12.0,77.0,0.6268656716417911,0.582089552238806,0.6125,0.8571428571428571,0.581081081081081,0.5,0.6351351351351351,0.671875,0.8125,,,0.8,0.2857142857142857,0.6219512195121951,0.6219512195121951,0.9166666666666666,0.6103896103896104,3,6,6,23,4,5,7,5,25,5,5,6,5,15,9,6,7,16,3,35.0,70.0,78.0,63.0,72.0,18.0,81.0,46.0,67.0,33.0,7.0,52.0,9.0,61.0,37.0,16.0,52.0,0.0857142857142857,0.0857142857142857,0.0769230769230769,0.0634920634920634,0.0694444444444444,0.0864197530864197,0.108695652173913,0.0746268656716417,0.1515151515151515,0.1153846153846153,0.081967213114754,0.1621621621621621,0.0,0.1346153846153846,0.1666666666666666,0.0,0.0,34,7.0,74.0,2.176470588235294,6.599999999999999,87.0,2.5588235294117645
