Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Nesmith,Shared Games with Andrew Nembhard,Shared Games with Bennedict Mathurin,Shared Games with Buddy Hield,Shared Games with Chris Duarte,Shared Games with Isaiah Jackson,Shared Games with Jalen Smith,Shared Games with Myles Turner,Shared Games with Oshae Brissett,Shared Games with T.J. McConnell,Shared Games with Terry Taylor,Shared Games with Tyrese Haliburton,Aaron Nesmith,Andrew Nembhard,Bennedict Mathurin,Buddy Hield,Chris Duarte,Gabe York,Goga Bitadze,Isaiah Jackson,Jalen Smith,James Johnson,Kendall Brown,Myles Turner,Oshae Brissett,T.J. McConnell,Terry Taylor,Trevelin Queen,Tyrese Haliburton,co_inf with Aaron Nesmith,co_inf with Andrew Nembhard,co_inf with Bennedict Mathurin,co_inf with Buddy Hield,co_inf with Chris Duarte,co_inf with Gabe York,co_inf with Goga Bitadze,co_inf with Isaiah Jackson,co_inf with Jalen Smith,co_inf with James Johnson,co_inf with Kendall Brown,co_inf with Myles Turner,co_inf with Oshae Brissett,co_inf with T.J. McConnell,co_inf with Terry Taylor,co_inf with Trevelin Queen,co_inf with Tyrese Haliburton,Shared Games with George Hill,Shared Games with Jordan Nwora,George Hill,John Collins,Jordan Nwora,Serge Ibaka,co_inf with George Hill,co_inf with John Collins,co_inf with Jordan Nwora,co_inf with Serge Ibaka,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
10,11,,2022-11-09,30-219,IND,,DEN,L (-3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,101.0,7.214285714285714,0.0,99.6,7.114285714285714
11,12,,2022-11-12,30-222,IND,,TOR,W (+14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,96.0,6.857142857142857,0.0,96.1,6.864285714285714
12,13,,2022-11-16,30-226,IND,@,CHO,W (+12),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,103.0,7.357142857142857,0.0,111.8,7.985714285714286
13,14,,2022-11-18,30-228,IND,@,HOU,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,91.0,6.5,0.0,89.6,6.3999999999999995
14,15,,2022-11-19,30-229,IND,,ORL,W (+1),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,82.0,5.857142857142857,0.0,93.6,6.685714285714285
15,16,,2022-11-21,30-231,IND,,ORL,W (+21),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,105.0,7.5,0.0,103.20000000000002,7.371428571428573
16,17,,2022-11-23,30-233,IND,,MIN,L (-14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,51.0,3.642857142857143,0.0,68.0,4.857142857142857
17,18,,2022-11-25,30-235,IND,,BRK,W (+11),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,82.0,5.857142857142857,0.0,108.7,7.764285714285714
18,19,,2022-11-27,30-237,IND,@,LAC,L (-14),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,66.0,4.714285714285714,0.0,69.2,4.942857142857143
19,20,,2022-11-28,30-238,IND,@,LAL,W (+1),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,106.0,7.571428571428571,0.0,93.9,6.707142857142857
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,0.0,0.0,0.0,0.0,0.0
21,21,,2022-11-30,30-240,IND,@,SAC,L (-23),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,71.0,5.071428571428571,0.0,71.8,5.128571428571428
22,22,,2022-12-02,30-242,IND,@,UTA,L (-20),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,73.0,5.214285714285714,0.0,87.29999999999998,6.235714285714285
23,23,,2022-12-04,30-244,IND,@,POR,L (-16),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,70.0,5.0,0.0,82.20000000000002,5.871428571428573
24,24,,2022-12-05,30-245,IND,@,GSW,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,81.0,5.785714285714286,0.0,85.89999999999998,6.135714285714284
25,25,,2022-12-07,30-247,IND,@,MIN,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,66.0,4.714285714285714,0.0,85.5,6.107142857142857
26,26,,2022-12-09,30-249,IND,,WAS,W (+10),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,71.0,5.071428571428571,0.0,86.7,6.192857142857143
27,27,,2022-12-10,30-250,IND,,BRK,L (-3),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,88.0,6.285714285714286,0.0,104.59999999999998,7.47142857142857
28,28,,2022-12-12,30-252,IND,,MIA,L (-5),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,56.0,4.0,0.0,61.19999999999999,4.371428571428571
29,29,,2022-12-14,30-254,IND,,GSW,W (+6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,7,7,7,7,4,4,2,6,3,7,1,7,73.0,75.0,78.0,80.0,46.0,3.0,38.0,63.0,68.0,18.0,6.0,62.0,65.0,75.0,31.0,7.0,56.0,0.0958904109589041,0.0933333333333333,0.0897435897435897,0.0875,0.0869565217391304,0.0,0.0,0.0634920634920634,0.0294117647058823,0.0,0.0,0.0967741935483871,0.0461538461538461,0.0933333333333333,0.032258064516129,0.0,0.125,1,3,46.0,71.0,62.0,16.0,0.0217391304347826,0.0,0.0483870967741935,0.0,14,,89.0,6.357142857142857,0.0,101.69999999999996,7.264285714285712
