Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Aaron Wiggins,Shared Games with Aleksej Pokusevski,Shared Games with Darius Bazley,Shared Games with Isaiah Joe,Shared Games with Jalen Williams,Shared Games with Jaylin Williams,Shared Games with Jeremiah Robinson-Earl,Shared Games with Josh Giddey,Shared Games with Kenrich Williams,Shared Games with Lindy Waters III,Shared Games with Luguentz Dort,Shared Games with Mike Muscala,Shared Games with Ousmane Dieng,Shared Games with Shai Gilgeous-Alexander,Shared Games with Tre Mann,Aaron Wiggins,Aleksej Pokusevski,Chet Holmgren,Darius Bazley,Isaiah Joe,Jalen Williams,Jared Butler,Jaylin Williams,Jeremiah Robinson-Earl,Josh Giddey,Kenrich Williams,Lindy Waters III,Luguentz Dort,Mike Muscala,Ousmane Dieng,Shai Gilgeous-Alexander,Tre Mann,co_inf with Aaron Wiggins,co_inf with Aleksej Pokusevski,co_inf with Chet Holmgren,co_inf with Darius Bazley,co_inf with Isaiah Joe,co_inf with Jalen Williams,co_inf with Jared Butler,co_inf with Jaylin Williams,co_inf with Jeremiah Robinson-Earl,co_inf with Josh Giddey,co_inf with Kenrich Williams,co_inf with Lindy Waters III,co_inf with Luguentz Dort,co_inf with Mike Muscala,co_inf with Ousmane Dieng,co_inf with Shai Gilgeous-Alexander,co_inf with Tre Mann,Shared Games with Alec Burks,Shared Games with Bojan Bogdanović,Shared Games with Buddy Boeheim,Shared Games with Cory Joseph,Shared Games with Hamidou Diallo,Shared Games with Isaiah Livers,Shared Games with Isaiah Stewart,Shared Games with Jaden Ivey,Shared Games with Jalen Duren,Shared Games with James Wiseman,Shared Games with Killian Hayes,Shared Games with Marvin Bagley III,Shared Games with R.J. Hampton,Shared Games with Rodney McGruder,Alec Burks,Bojan Bogdanović,Braxton Key,Buddy Boeheim,Cade Cunningham,Cory Joseph,Frank Kaminsky,Hamidou Diallo,Isaiah Livers,Isaiah Stewart,Jaden Ivey,Jalen Duren,James Wiseman,Jared Rhoden,Killian Hayes,Marvin Bagley III,R.J. Hampton,Rodney McGruder,Stanley Umude,co_inf with Alec Burks,co_inf with Bojan Bogdanović,co_inf with Braxton Key,co_inf with Buddy Boeheim,co_inf with Cade Cunningham,co_inf with Cory Joseph,co_inf with Frank Kaminsky,co_inf with Hamidou Diallo,co_inf with Isaiah Livers,co_inf with Isaiah Stewart,co_inf with Jaden Ivey,co_inf with Jalen Duren,co_inf with James Wiseman,co_inf with Jared Rhoden,co_inf with Killian Hayes,co_inf with Marvin Bagley III,co_inf with R.J. Hampton,co_inf with Rodney McGruder,co_inf with Stanley Umude,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
10,11,,2022-11-09,25-268,OKC,,MIL,L (-4),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,59.0,2.034482758620689,0.0,63.19999999999999,2.1793103448275857
11,12,6,2022-11-11,25-270,OKC,,TOR,W (+19),0,27:00,8.0,10.0,.800,5.0,6.0,.833,1,2.0,.500,0.0,3.0,3.0,1.0,1.0,0.0,2.0,5.0,22.0,16.4,+12,4.0,3.0,0.75,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,13.0,48.0,1.6551724137931034,15.999999999999996,64.3,2.217241379310345
12,13,,2022-11-13,25-272,OKC,@,NYK,W (+10),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,64.0,2.206896551724138,0.0,80.8,2.786206896551724
13,14,,2022-11-14,25-273,OKC,@,BOS,L (-4),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,68.0,2.3448275862068964,0.0,75.89999999999999,2.6172413793103444
14,15,,2022-11-16,25-275,OKC,@,WAS,W (+1),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,41.0,1.4137931034482758,0.0,65.2,2.2482758620689656
15,16,,2022-11-18,25-277,OKC,@,MEM,L (-11),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,28.0,0.9655172413793104,0.0,40.0,1.3793103448275863
16,17,7,2022-11-21,25-280,OKC,,NYK,L (-10),0,14:30,1.0,3.0,.333,0.0,1.0,.000,0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,-0.5,+6,2.0,1.0,0.5,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,-1.0,61.0,2.103448275862069,-0.4999999999999998,91.6,3.158620689655172
17,18,8,2022-11-23,25-282,OKC,,DEN,L (-5),0,12:02,1.0,4.0,.250,0.0,1.0,.000,0,0.0,,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.8,-13,3.0,1.0,0.3333333333333333,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,1.0,60.0,2.0689655172413794,0.7999999999999996,84.59999999999998,2.917241379310344
18,19,,2022-11-25,25-284,OKC,,CHI,W (+4),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,61.0,2.103448275862069,0.0,73.30000000000001,2.5275862068965522
19,20,,2022-11-26,25-285,OKC,@,HOU,L (-13),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,74.0,2.5517241379310347,0.0,92.99999999999996,3.2068965517241366
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,0.0,0.0,0.0,0.0,0.0
21,21,,2022-11-28,25-287,OKC,@,NOP,L (-4),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,47.0,1.6206896551724137,0.0,57.8,1.993103448275862
22,22,,2022-11-30,25-289,OKC,,SAS,W (+8),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,39.0,1.3448275862068966,0.0,49.90000000000001,1.7206896551724142
23,23,,2022-12-03,25-292,OKC,@,MIN,W (+7),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,58.0,2.0,0.0,70.6,2.4344827586206894
24,24,,2022-12-05,25-294,OKC,@,ATL,W (+7),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,86.0,2.9655172413793105,0.0,100.40000000000002,3.462068965517242
25,25,9,2022-12-07,25-296,OKC,@,MEM,L (-21),0,23:50,5.0,11.0,.455,1.0,5.0,.200,0,0.0,,2.0,3.0,5.0,2.0,4.0,0.0,0.0,2.0,11.0,12.2,-15,6.0,4.0,0.6666666666666666,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,11.0,53.0,1.827586206896552,12.2,57.89999999999999,1.9965517241379307
26,26,,2022-12-10,25-299,OKC,@,CLE,L (-8),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,,70.0,2.413793103448276,0.0,79.2,2.731034482758621
27,27,10,2022-12-12,25-301,OKC,@,DAL,L (-7),0,12:46,1.0,3.0,.333,0.0,2.0,.000,0,0.0,,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,2.0,0.8,+3,1.0,1.0,1.0,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,2.0,34.0,1.1724137931034482,0.7999999999999998,39.0,1.3448275862068966
28,28,11,2022-12-14,25-303,OKC,,MIA,L (-2),0,7:34,0.0,2.0,.000,0.0,0.0,,0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,-2.9,-14,2.0,0.0,0.0,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,-2.0,48.0,1.6551724137931034,-2.9,55.9,1.9275862068965517
29,29,12,2022-12-16,25-305,OKC,,MIN,L (-2),0,21:08,6.0,8.0,.750,1.0,2.0,.500,1,1.0,1.000,2.0,3.0,5.0,1.0,3.0,0.0,1.0,2.0,14.0,15.0,-2,6.0,5.0,0.8333333333333334,19,13,11,22,21,9,10,20,18,14,21,18,4,21,21,70.0,34.0,,43.0,73.0,75.0,6.0,49.0,43.0,76.0,53.0,41.0,74.0,63.0,39.0,68.0,67.0,0.2714285714285714,0.3823529411764705,,0.2558139534883721,0.3013698630136986,0.28,0.0,0.1836734693877551,0.2325581395348837,0.2631578947368421,0.3396226415094339,0.3414634146341463,0.2837837837837837,0.2857142857142857,0.1025641025641025,0.3088235294117647,0.3134328358208955,4,2,6,16,5,12,1,13,10,17,15,14,16,11,51.0,59.0,3.0,10.0,12.0,62.0,36.0,56.0,52.0,50.0,74.0,67.0,45.0,14.0,76.0,42.0,47.0,32.0,1.0,0.0784313725490196,0.0338983050847457,0.0,0.6,0.0,0.2580645161290322,0.0,0.0892857142857142,0.2307692307692307,0.02,0.1756756756756756,0.1492537313432835,0.3777777777777777,0.0,0.1973684210526315,0.3333333333333333,0.3404255319148936,0.34375,0.0,29,13.0,69.0,2.3793103448275863,14.599999999999998,78.69999999999999,2.7137931034482756
