Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with A.J. Lawson,Shared Games with Anthony Edwards,Shared Games with Austin Rivers,Shared Games with Bryn Forbes,Shared Games with Jaden McDaniels,Shared Games with Jaylen Nowell,Shared Games with Jordan McLaughlin,Shared Games with Josh Minott,Shared Games with Karl-Anthony Towns,Shared Games with Kyle Anderson,Shared Games with Luka Garza,Shared Games with Nathan Knight,Shared Games with Naz Reid,Shared Games with Rudy Gobert,Shared Games with Taurean Prince,Shared Games with Wendell Moore Jr.,A.J. Lawson,Anthony Edwards,Austin Rivers,Bryn Forbes,Jaden McDaniels,Jaylen Nowell,Jordan McLaughlin,Josh Minott,Karl-Anthony Towns,Kyle Anderson,Luka Garza,Nathan Knight,Naz Reid,Rudy Gobert,Taurean Prince,Wendell Moore Jr.,co_inf with A.J. Lawson,co_inf with Anthony Edwards,co_inf with Austin Rivers,co_inf with Bryn Forbes,co_inf with Jaden McDaniels,co_inf with Jaylen Nowell,co_inf with Jordan McLaughlin,co_inf with Josh Minott,co_inf with Karl-Anthony Towns,co_inf with Kyle Anderson,co_inf with Luka Garza,co_inf with Nathan Knight,co_inf with Naz Reid,co_inf with Rudy Gobert,co_inf with Taurean Prince,co_inf with Wendell Moore Jr.,Shared Games with Anthony Davis,Shared Games with Austin Reaves,Shared Games with Davon Reed,Shared Games with Dennis Schröder,Shared Games with Jarred Vanderbilt,Shared Games with LeBron James,Shared Games with Lonnie Walker IV,Shared Games with Malik Beasley,Shared Games with Max Christie,Shared Games with Mo Bamba,Shared Games with Troy Brown Jr.,Shared Games with Wenyen Gabriel,Anthony Davis,Austin Reaves,Cole Swider,Davon Reed,Dennis Schröder,Jarred Vanderbilt,Kendrick Nunn,LeBron James,Lonnie Walker IV,Malik Beasley,Max Christie,Mo Bamba,Onyeka Okongwu,Scotty Pippen Jr.,Shaquille Harrison,Sterling Brown,Tristan Thompson,Troy Brown Jr.,Wenyen Gabriel,co_inf with Anthony Davis,co_inf with Austin Reaves,co_inf with Cole Swider,co_inf with Davon Reed,co_inf with Dennis Schröder,co_inf with Jarred Vanderbilt,co_inf with Kendrick Nunn,co_inf with LeBron James,co_inf with Lonnie Walker IV,co_inf with Malik Beasley,co_inf with Max Christie,co_inf with Mo Bamba,co_inf with Onyeka Okongwu,co_inf with Scotty Pippen Jr.,co_inf with Shaquille Harrison,co_inf with Sterling Brown,co_inf with Tristan Thompson,co_inf with Troy Brown Jr.,co_inf with Wenyen Gabriel,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
10,11,11,2022-11-07,26-257,MIN,,NYK,L (-13),1,30:49,4.0,12.0,.333,4.0,10.0,.400,2,4.0,.500,0.0,2.0,2.0,8.0,1.0,2.0,3.0,1.0,14.0,11.6,+1,2.0,0.0,0.0,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,8.0,73.0,2.607142857142857,10.799999999999995,75.69999999999999,2.7035714285714283
11,12,12,2022-11-09,26-259,MIN,,PHO,L (-12),1,33:18,6.0,14.0,.429,4.0,9.0,.444,4,4.0,1.000,1.0,1.0,2.0,6.0,0.0,0.0,3.0,2.0,20.0,14.0,-5,5.0,2.0,0.4,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,7.0,77.0,2.75,12.399999999999997,80.69999999999999,2.8821428571428567
12,13,13,2022-11-11,26-261,MIN,@,MEM,L (-11),1,26:33,2.0,8.0,.250,0.0,4.0,.000,0,0.0,,0.0,0.0,0.0,8.0,1.0,0.0,3.0,3.0,4.0,1.6,-8,4.0,2.0,0.5,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,2.0,88.0,3.142857142857143,1.5999999999999988,105.2,3.757142857142857
13,14,14,2022-11-13,26-263,MIN,@,CLE,W (+5),1,35:09,11.0,13.0,.846,4.0,5.0,.800,4,6.0,.667,0.0,2.0,2.0,11.0,1.0,0.0,2.0,2.0,30.0,31.0,+19,8.0,7.0,0.875,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,23.0,100.0,3.571428571428572,29.4,103.8,3.707142857142857
14,15,15,2022-11-16,26-266,MIN,@,ORL,W (+18),1,32:17,5.0,12.0,.417,1.0,6.0,.167,0,0.0,,0.0,3.0,3.0,6.0,1.0,1.0,1.0,0.0,11.0,10.4,+15,6.0,4.0,0.6666666666666666,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,9.0,104.0,3.7142857142857135,10.400000000000002,92.5,3.3035714285714284
15,16,16,2022-11-19,26-269,MIN,@,PHI,W (+3),1,33:33,7.0,13.0,.538,3.0,6.0,.500,2,2.0,1.000,0.0,2.0,2.0,7.0,1.0,0.0,3.0,1.0,19.0,15.8,-5,7.0,4.0,0.5714285714285714,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,11.0,64.0,2.2857142857142856,15.000000000000004,75.69999999999999,2.7035714285714283
16,17,17,2022-11-21,26-271,MIN,,MIA,W (+4),1,27:59,1.0,5.0,.200,0.0,4.0,.000,1,1.0,1.000,0.0,3.0,3.0,5.0,1.0,1.0,0.0,2.0,3.0,5.2,-2,1.0,1.0,1.0,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,7.0,122.0,4.357142857142857,4.8,117.0,4.178571428571429
17,18,18,2022-11-23,26-273,MIN,@,IND,W (+14),1,35:45,7.0,10.0,.700,1.0,4.0,.250,0,0.0,,0.0,3.0,3.0,12.0,3.0,1.0,5.0,2.0,15.0,18.0,+21,6.0,6.0,1.0,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,19.0,106.0,3.7857142857142856,17.999999999999996,120.2,4.292857142857143
18,19,19,2022-11-25,26-275,MIN,@,CHO,L (-2),1,35:45,8.0,15.0,.533,4.0,10.0,.400,0,0.0,,2.0,2.0,4.0,10.0,1.0,0.0,3.0,3.0,20.0,18.5,-1,5.0,4.0,0.8,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,17.0,89.0,3.1785714285714284,18.500000000000004,77.3,2.7607142857142857
19,20,20,2022-11-27,26-277,MIN,,GSW,L (-23),1,31:25,5.0,14.0,.357,3.0,6.0,.500,2,2.0,1.000,1.0,1.0,2.0,6.0,1.0,1.0,0.0,2.0,15.0,13.3,-32,8.0,2.0,0.25,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,9.0,104.0,3.7142857142857135,12.499999999999998,119.9,4.2821428571428575
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,,0.0,0.0,0.0,0.0,0.0
21,21,21,2022-11-28,26-278,MIN,@,WAS,L (-15),1,32:33,6.0,15.0,.400,1.0,7.0,.143,4,4.0,1.000,0.0,4.0,4.0,5.0,1.0,1.0,3.0,2.0,17.0,11.5,-18,8.0,5.0,0.625,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,6.0,96.0,3.4285714285714284,9.899999999999997,116.6,4.164285714285714
22,22,22,2022-11-30,26-280,MIN,,MEM,W (+8),1,37:27,6.0,16.0,.375,2.0,7.0,.286,1,3.0,.333,0.0,5.0,5.0,10.0,2.0,0.0,2.0,5.0,15.0,11.9,+18,9.0,4.0,0.4444444444444444,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,11.0,106.0,3.7857142857142856,11.5,113.7,4.060714285714286
23,23,23,2022-12-03,26-283,MIN,,OKC,L (-7),1,36:25,10.0,16.0,.625,2.0,6.0,.333,5,5.0,1.000,1.0,2.0,3.0,6.0,1.0,0.0,4.0,2.0,27.0,21.5,-16,10.0,8.0,0.8,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,12.0,51.0,1.821428571428572,19.5,56.69999999999999,2.0249999999999995
24,24,24,2022-12-07,26-287,MIN,,IND,W (+6),1,27:48,9.0,18.0,.500,4.0,9.0,.444,6,6.0,1.000,0.0,0.0,0.0,4.0,1.0,0.0,3.0,4.0,28.0,18.2,-7,9.0,5.0,0.5555555555555556,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,6.0,39.0,1.3928571428571428,15.799999999999995,38.400000000000006,1.3714285714285717
25,25,25,2022-12-09,26-289,MIN,@,UTA,W (+10),1,36:21,12.0,16.0,.750,6.0,9.0,.667,0,0.0,,0.0,3.0,3.0,2.0,0.0,1.0,3.0,2.0,30.0,22.8,+4,7.0,6.0,0.8571428571428571,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,17.0,53.0,1.8928571428571428,22.8,76.1,2.7178571428571425
26,26,26,2022-12-10,26-290,MIN,@,POR,L (-6),1,39:10,9.0,16.0,.563,4.0,6.0,.667,2,3.0,.667,0.0,1.0,1.0,3.0,3.0,0.0,5.0,2.0,24.0,15.6,+6,10.0,5.0,0.5,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,7.0,100.0,3.571428571428572,14.8,106.2,3.792857142857143
27,27,27,2022-12-12,26-292,MIN,@,POR,L (-21),1,29:33,9.0,19.0,.474,3.0,10.0,.300,2,3.0,.667,0.0,3.0,3.0,8.0,1.0,1.0,2.0,1.0,23.0,18.7,-13,9.0,6.0,0.6666666666666666,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,12.0,89.0,3.1785714285714284,17.90000000000001,83.30000000000001,2.9750000000000005
28,28,,2022-12-14,26-294,MIN,@,LAC,L (-11),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,,94.0,3.357142857142857,0.0,105.5,3.767857142857143
29,29,,2022-12-16,26-296,MIN,@,OKC,W (+2),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,1,54,40,22,51,54,20,8,21,42,18,28,47,45,33,20,15.0,79.0,52.0,25.0,79.0,65.0,43.0,15.0,29.0,69.0,28.0,38.0,68.0,70.0,54.0,29.0,0.0666666666666666,0.6835443037974683,0.7692307692307693,0.88,0.6455696202531646,0.8307692307692308,0.4651162790697674,0.5333333333333333,0.7241379310344828,0.6086956521739131,0.6428571428571429,0.7368421052631579,0.6911764705882353,0.6428571428571429,0.6111111111111112,0.6896551724137931,12,14,5,13,15,7,9,15,3,5,14,13,56.0,64.0,7.0,43.0,66.0,78.0,70.0,55.0,56.0,81.0,41.0,49.0,80.0,6.0,5.0,4.0,,76.0,68.0,0.2142857142857142,0.21875,0.0,0.1162790697674418,0.1969696969696969,0.1923076923076923,0.0,0.1272727272727272,0.1607142857142857,0.1851851851851851,0.073170731707317,0.1020408163265306,0.0,0.0,0.0,0.0,,0.1842105263157894,0.1911764705882352,28,,89.0,3.1785714285714284,0.0,94.09999999999998,3.360714285714285
