Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Keldon Johnson,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Keldon Johnson,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Keldon Johnson,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
10,11,,2022-11-07,24-353,SAS,,DEN,L (-6),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,70.0,3.684210526315789,0.0,76.69999999999999,4.036842105263157
11,12,,2022-11-09,24-355,SAS,,MEM,L (-2),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,55.0,2.894736842105264,0.0,65.7,3.4578947368421056
12,13,,2022-11-11,24-357,SAS,,MIL,W (+18),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,62.0,3.263157894736842,0.0,71.10000000000001,3.742105263157895
13,14,,2022-11-14,24-360,SAS,@,GSW,L (-37),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,17.0,0.8947368421052632,0.0,38.5,2.026315789473684
14,15,,2022-11-15,24-361,SAS,@,POR,L (-7),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,63.0,3.3157894736842106,0.0,68.8,3.621052631578947
15,16,,2022-11-17,24-363,SAS,@,SAC,L (-18),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,57.0,3.0,0.0,66.60000000000001,3.505263157894737
16,17,,2022-11-19,25-000,SAS,@,LAC,L (-22),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,50.0,2.631578947368421,0.0,57.2,3.0105263157894737
17,18,,2022-11-20,25-001,SAS,@,LAL,L (-31),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,37.0,1.947368421052632,0.0,54.20000000000001,2.852631578947369
18,19,,2022-11-23,25-004,SAS,,NOP,L (-19),Inactive,Inactive,0.0,0.0,Inactive,,,Inactive,Inactive,0.0,Inactive,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Inactive,Inactive,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,48.0,2.526315789473684,0.0,67.4,3.547368421052632
19,20,10,2022-11-25,25-006,SAS,,LAL,L (-11),0,21:10,2.0,6.0,.333,0.0,3.0,.000,0,0.0,,2.0,5.0,7.0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,-7,3.0,2.0,0.6666666666666666,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,5.0,51.0,2.6842105263157894,1.9999999999999991,64.2,3.378947368421053
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,,0.0,0.0,0.0,0.0,0.0
21,21,11,2022-11-26,25-007,SAS,,LAL,L (-5),0,18:50,4.0,6.0,.667,2.0,3.0,.667,2,2.0,1.000,4.0,4.0,8.0,2.0,1.0,2.0,1.0,3.0,12.0,15.0,-10,3.0,2.0,0.6666666666666666,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,16.0,74.0,3.8947368421052633,14.199999999999996,83.10000000000001,4.373684210526316
22,22,12,2022-11-30,25-011,SAS,@,OKC,L (-8),1,27:07,4.0,6.0,.667,1.0,3.0,.333,0,0.0,,2.0,4.0,6.0,3.0,1.0,0.0,3.0,5.0,9.0,7.1,-11,3.0,3.0,1.0,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,10.0,62.0,3.263157894736842,7.099999999999998,81.09999999999998,4.268421052631578
23,23,13,2022-12-02,25-013,SAS,,NOP,L (-18),1,21:51,3.0,11.0,.273,0.0,5.0,.000,1,2.0,.500,1.0,5.0,6.0,3.0,0.0,0.0,2.0,6.0,7.0,0.0,-28,6.0,3.0,0.5,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,1.0,67.0,3.526315789473684,-0.4000000000000012,70.2,3.694736842105263
24,24,14,2022-12-04,25-015,SAS,,PHO,L (-38),1,17:23,1.0,7.0,.143,0.0,3.0,.000,2,2.0,1.000,3.0,3.0,6.0,5.0,0.0,0.0,3.0,5.0,4.0,1.0,-6,4.0,1.0,0.25,29,24,27,17,50,22,32,37,45,32,50,49,54,36,19,51,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,63.0,66.0,43.0,30.0,68.0,0.0,0.7837837837837838,0.6857142857142857,0.7105263157894737,0.6071428571428571,0.78125,0.7096774193548387,0.7619047619047619,0.5138888888888888,0.8035714285714286,0.0,0.4923076923076923,0.0,0.746268656716418,0.7777777777777778,0.8181818181818182,0.8372093023255814,0.6333333333333333,0.75,16,9,13,73.0,17.0,23.0,20.0,43.0,0.2191780821917808,0.5294117647058824,0.0,0.0,0.3023255813953488,19,3.0,44.0,2.3157894736842106,0.200000000000001,60.7,3.194736842105263
