Unnamed: 0,Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,2PA,2P,2P%,Shared Games with Blake Wesley,Shared Games with Charles Bassey,Shared Games with Devin Vassell,Shared Games with Dominick Barlow,Shared Games with Doug McDermott,Shared Games with Gorgui Dieng,Shared Games with Isaiah Roby,Shared Games with Jakob Poeltl,Shared Games with Jeremy Sochan,Shared Games with Josh Richardson,Shared Games with Keita Bates-Diop,Shared Games with Malaki Branham,Shared Games with Romeo Langford,Shared Games with Stanley Johnson,Shared Games with Tre Jones,Shared Games with Zach Collins,Alize Johnson,Blake Wesley,Charles Bassey,Devin Vassell,Dominick Barlow,Doug McDermott,Gorgui Dieng,Isaiah Roby,Jakob Poeltl,Jeremy Sochan,Jordan Hall,Josh Richardson,Joshua Primo,Keita Bates-Diop,Malaki Branham,Romeo Langford,Stanley Johnson,Tre Jones,Zach Collins,co_inf with Alize Johnson,co_inf with Blake Wesley,co_inf with Charles Bassey,co_inf with Devin Vassell,co_inf with Dominick Barlow,co_inf with Doug McDermott,co_inf with Gorgui Dieng,co_inf with Isaiah Roby,co_inf with Jakob Poeltl,co_inf with Jeremy Sochan,co_inf with Jordan Hall,co_inf with Josh Richardson,co_inf with Joshua Primo,co_inf with Keita Bates-Diop,co_inf with Malaki Branham,co_inf with Romeo Langford,co_inf with Stanley Johnson,co_inf with Tre Jones,co_inf with Zach Collins,Shared Games with Devonte' Graham,Shared Games with Julian Champagnie,Shared Games with Sandro Mamukelashvili,Devonte' Graham,Julian Champagnie,Justin Jackson,Khem Birch,Sandro Mamukelashvili,co_inf with Devonte' Graham,co_inf with Julian Champagnie,co_inf with Justin Jackson,co_inf with Khem Birch,co_inf with Sandro Mamukelashvili,Total Shared Players,CO_EFF,EFF,avg_EFF,CO_HGS,HGS,avg_HGS
10,11,10,2022-11-07,23-027,SAS,,DEN,L (-6),1,35:40,12.0,20.0,.600,5.0,11.0,.455,1,2.0,.500,1.0,4.0,5.0,2.0,2.0,0.0,6.0,2.0,30.0,18.9,-17,9.0,7.0,0.7777777777777778,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,11.0,59.0,3.1052631578947367,18.5,58.2,3.0631578947368423
11,12,11,2022-11-09,23-029,SAS,,MEM,L (-2),1,39:44,4.0,15.0,.267,2.0,8.0,.250,6,10.0,.600,2.0,6.0,8.0,4.0,0.0,0.0,3.0,1.0,16.0,8.1,-13,7.0,2.0,0.2857142857142857,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,0.0,55.0,2.894736842105264,5.700000000000001,60.00000000000001,3.1578947368421058
12,13,12,2022-11-11,23-031,SAS,,MIL,W (+18),1,31:57,9.0,17.0,.529,5.0,8.0,.625,6,6.0,1.000,0.0,2.0,2.0,2.0,1.0,0.0,4.0,2.0,29.0,18.9,+7,9.0,4.0,0.4444444444444444,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,7.0,55.0,2.894736842105264,16.500000000000004,54.6,2.873684210526316
13,14,13,2022-11-14,23-034,SAS,@,GSW,L (-37),1,18:35,5.0,15.0,.333,3.0,9.0,.333,2,2.0,1.000,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,15.0,6.5,-18,6.0,2.0,0.3333333333333333,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,-1.0,18.0,0.9473684210526316,5.7,32.8,1.726315789473684
14,15,14,2022-11-15,23-035,SAS,@,POR,L (-7),1,34:03,6.0,14.0,.429,4.0,9.0,.444,4,5.0,.800,0.0,5.0,5.0,5.0,2.0,0.0,4.0,1.0,20.0,14.8,-7,5.0,2.0,0.4,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,9.0,54.0,2.8421052631578947,13.200000000000005,55.6,2.9263157894736844
15,16,,2022-11-17,23-037,SAS,@,SAC,L (-18),Did Not Play,Did Not Play,0.0,0.0,Did Not Play,,,Did Not Play,Did Not Play,0.0,Did Not Play,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,Did Not Play,Did Not Play,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,57.0,3.0,0.0,66.60000000000001,3.505263157894737
16,17,15,2022-11-19,23-039,SAS,@,LAC,L (-22),1,27:37,5.0,15.0,.333,1.0,5.0,.200,0,0.0,,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,11.0,4.8,-18,10.0,4.0,0.4,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,0.0,50.0,2.631578947368421,4.799999999999999,52.400000000000006,2.7578947368421054
17,18,16,2022-11-20,23-040,SAS,@,LAL,L (-31),1,31:00,4.0,20.0,.200,1.0,10.0,.100,3,5.0,.600,2.0,1.0,3.0,1.0,1.0,0.0,2.0,2.0,12.0,-0.6,-28,10.0,3.0,0.3,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,-10.0,47.0,2.473684210526316,-1.8,56.00000000000001,2.947368421052632
18,19,17,2022-11-23,23-043,SAS,,NOP,L (-19),1,16:06,2.0,9.0,.222,0.0,4.0,.000,1,1.0,1.000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,-1.6,-20,5.0,2.0,0.4,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,-5.0,53.0,2.789473684210526,-2.0,69.4,3.6526315789473687
19,20,18,2022-11-25,23-045,SAS,,LAL,L (-11),1,35:08,6.0,23.0,.261,1.0,8.0,.125,2,3.0,.667,3.0,6.0,9.0,2.0,1.0,0.0,2.0,2.0,15.0,4.4,-11,15.0,5.0,0.3333333333333333,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,-1.0,57.0,3.0,3.6000000000000014,62.6,3.294736842105263
20,Rk,G,Date,Age,Tm,,Opp,,GS,MP,0.0,0.0,FG%,,,3P%,FT,0.0,FT%,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,GmSc,+/-,,,,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,,0.0,0.0,0.0,0.0,0.0
21,21,19,2022-11-26,23-046,SAS,,LAL,L (-5),1,36:31,10.0,28.0,.357,3.0,9.0,.333,3,5.0,.600,3.0,7.0,10.0,3.0,2.0,1.0,0.0,6.0,26.0,16.2,-13,19.0,7.0,0.3684210526315789,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,9.0,81.0,4.2631578947368425,15.000000000000009,82.3,4.3315789473684205
22,22,20,2022-11-30,23-050,SAS,@,OKC,L (-8),1,35:47,5.0,22.0,.227,4.0,13.0,.308,5,8.0,.625,2.0,5.0,7.0,6.0,0.0,0.0,1.0,2.0,19.0,9.7,-8,9.0,1.0,0.1111111111111111,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,1.0,71.0,3.736842105263158,7.699999999999999,80.49999999999999,4.2368421052631575
23,23,21,2022-12-02,23-052,SAS,,NOP,L (-18),1,35:36,7.0,23.0,.304,1.0,8.0,.125,0,1.0,.000,1.0,5.0,6.0,3.0,0.0,0.0,2.0,3.0,15.0,2.4,-19,15.0,6.0,0.4,24,29,30,15,51,25,37,41,46,37,48,50,30,27,53,49,4.0,37.0,35.0,38.0,28.0,64.0,31.0,42.0,72.0,56.0,9.0,65.0,4.0,67.0,66.0,43.0,30.0,68.0,63.0,0.0,0.6486486486486487,0.8285714285714286,0.7894736842105263,0.5357142857142857,0.796875,0.8064516129032258,0.8809523809523809,0.5694444444444444,0.8214285714285714,0.0,0.5692307692307692,0.0,0.7164179104477612,0.7575757575757576,0.6976744186046512,0.9,0.7794117647058824,0.7777777777777778,12,8,9,73.0,17.0,23.0,20.0,43.0,0.1643835616438356,0.4705882352941176,0.0,0.0,0.2093023255813953,19,-2.0,70.0,3.684210526315789,2.400000000000003,67.39999999999999,3.547368421052631
